"Journal of Evidence-Based Social Work","2004"," "," "," ","0","22","45.45","0",,,,,,,,,,,
"Journal of Evidence-Based Social Work","2005"," "," "," ","3","22","45.45","0",,,,,,,,,,,
"Journal of Evidence-Based Social Work","2006"," "," "," ","7","24","25","8.33",,,,,,,,,,,
"Journal of Evidence-Based Social Work","2007","0.116","0.13","0.382","20","22","40.91","18.18",,,,,,,,,,,
"Journal of Evidence-Based Social Work","2008","0.131","0.073","0.066","24","26","0","19.23",,,,,,,,,,,
"Journal of Evidence-Based Social Work","2009","0.258","0.317","0.467","40","26","23.08","0",,,,,,,,,,,
"Journal of Evidence-Based Social Work","2010","0.303","0.641","0.726","79","38","39.47","2.63",,,,,,,,,,,
"Journal of Evidence-Based Social Work","2011","0.17","0.405","0.328","85","30","46.67","23.33",,,,,,,,,,,
"Journal of Evidence-Based Social Work","2012","0.175","0.538","0.306","129","35","51.43","8.57",,,,,,,,,,,
"Journal of Evidence-Based Social Work","2013","0.234","0.512","0.506","160","47","76.6","25.53",,,,,,,,,,,
"Journal of Evidence-Based Social Work","2014"," "," "," ","170","34","88.24","0",,,,,,,,,,,
"Journal of Evidence-Based Social Work","2015"," "," "," ","11","0","0","0",,,,,,,,,,,
"Journal of Family Social Work","1996"," "," "," ","0","11","27.27","0",,,,,,,,,,,
"Journal of Family Social Work","1997"," "," "," ","0","25","12","0",,,,,,,,,,,
"Journal of Family Social Work","1998"," "," "," ","6","5","20","0",,,,,,,,,,,
"Journal of Family Social Work","1999"," "," "," ","2","15","26.67","0",,,,,,,,,,,
"Journal of Family Social Work","2000"," "," "," ","13","35","51.43","0",,,,,,,,,,,
"Journal of Family Social Work","2001"," "," "," ","16","34","17.65","0",,,,,,,,,,,
"Journal of Family Social Work","2002"," "," "," ","17","0","0","0",,,,,,,,,,,
"Journal of Family Social Work","2003"," "," "," ","18","21","9.52","0",,,,,,,,,,,
"Journal of Family Social Work","2004"," "," "," ","23","16","18.75","0",,,,,,,,,,,
"Journal of Family Social Work","2005","0.122","0","0","36","4","0","50",,,,,,,,,,,
"Journal of Family Social Work","2006","0.115","0","0","51","22","13.64","9.09",,,,,,,,,,,
"Journal of Family Social Work","2007","0.112","0.115","0.123","39","8","0","12.5",,,,,,,,,,,
"Journal of Family Social Work","2008","0.2","0.273","0.221","48","33","39.39","6.06",,,,,,,,,,,
"Journal of Family Social Work","2009","0.174","0.264","0.694","75","26","34.62","3.85",,,,,,,,,,,
"Journal of Family Social Work","2010","0.143","0.255","0.476","80","32","15.63","0",,,,,,,,,,,
"Journal of Family Social Work","2011","0.201","0.478","0.479","121","35","45.71","0",,,,,,,,,,,
"Journal of Family Social Work","2012","0.238","0.634","0.432","155","32","68.75","0",,,,,,,,,,,
"Journal of Family Social Work","2013","0.212","0.457","0.498","160","25","88","4",,,,,,,,,,,
"Journal of Family Social Work","2014"," "," "," ","137","31","100","0",,,,,,,,,,,
"Journal of Family Social Work","2015"," "," "," ","10","0","0","0",,,,,,,,,,,
"Journal of Gerontological Social Work","1996"," "," "," ","147","68","35.29","0",,,,,,,,,,,
"Journal of Gerontological Social Work","1997"," "," "," ","186","45","28.89","2.22",,,,,,,,,,,
"Journal of Gerontological Social Work","1998"," "," "," ","161","36","8.33","0",,,,,,,,,,,
"Journal of Gerontological Social Work","1999","0.199","0.2","0.179","197","49","18.37","0",,,,,,,,,,,
"Journal of Gerontological Social Work","2000","0.148","0.081","0.17","228","40","20","0",,,,,,,,,,,
"Journal of Gerontological Social Work","2001","0.168","0.333","0.433","244","71","22.54","0",,,,,,,,,,,
"Journal of Gerontological Social Work","2002","0.169","0.296","0.393","222","77","6.49","0",,,,,,,,,,,
"Journal of Gerontological Social Work","2003","0.186","0.8","0.875","280","35","22.86","0",,,,,,,,,,,
"Journal of Gerontological Social Work","2004"," "," "," ","289","64","14.06","0",,,,,,,,,,,
"Journal of Gerontological Social Work","2005"," "," "," ","372","56","25","37.5",,,,,,,,,,,
"Journal of Gerontological Social Work","2006","0.137","0.136","0.113","459","58","17.24","3.45",,,,,,,,,,,
"Journal of Gerontological Social Work","2007","0.218","0.312","0.202","537","56","21.43","5.36",,,,,,,,,,,
"Journal of Gerontological Social Work","2008","0.259","0.514","0.548","515","50","36","2",,,,,,,,,,,
"Journal of Gerontological Social Work","2009","0.393","0.637","0.494","571","66","25.76","0",,,,,,,,,,,
"Journal of Gerontological Social Work","2010","0.348","0.73","0.616","756","59","28.81","0",,,,,,,,,,,
"Journal of Gerontological Social Work","2011","0.296","0.74","0.508","624","59","32.2","5.08",,,,,,,,,,,
"Journal of Gerontological Social Work","2012","0.497","0.892","0.778","904","51","19.61","3.92",,,,,,,,,,,
"Journal of Gerontological Social Work","2013","0.722","1.167","0.898","870","44","27.27","2.27",,,,,,,,,,,
"Journal of Gerontological Social Work","2014"," "," "," ","770","62","35.48","3.23",,,,,,,,,,,
"Journal of Gerontological Social Work","2015"," "," "," ","46","6","100","0",,,,,,,,,,,

"© 2015 Elsevier B.V. All rights reserved. Scopus ® is a registered trademark of Elsevier Properties S.A., used under license."
