"Social Work & Society","2002"," "," "," ","0","0","0","0",,,,,,,,,,,
"Social Work & Society","2003"," "," "," ","0","19","68.42","0",,,,,,,,,,,
"Social Work & Society","2004"," "," "," ","0","36","47.22","0",,,,,,,,,,,
"Social Work & Society","2005"," "," "," ","0","27","40.74","0",,,,,,,,,,,
"Social Work & Society","2006"," "," "," ","1","23","34.78","0",,,,,,,,,,,
"Social Work & Society","2007"," "," "," ","7","18","61.11","0",,,,,,,,,,,
"Social Work & Society","2008"," "," "," ","28","24","50","0",,,,,,,,,,,
"Social Work & Society","2009"," "," "," ","26","26","57.69","0",,,,,,,,,,,
"Social Work & Society","2010"," "," "," ","31","20","45","0",,,,,,,,,,,
"Social Work & Society","2011"," "," "," ","50","28","67.86","0",,,,,,,,,,,
"Social Work & Society","2012"," "," "," ","73","37","81.08","0",,,,,,,,,,,
"Social Work & Society","2013","0.101","0","0","58","8","100","0",,,,,,,,,,,
"Social Work & Society","2014"," "," "," ","68","20","100","0",,,,,,,,,,,
"Social Work & Society","2015"," "," "," ","4","0","0","0",,,,,,,,,,,
"Social Work Education","1996"," "," "," ","18","29","51.72","0",,,,,,,,,,,
"Social Work Education","1997"," "," "," ","8","18","33.33","0",,,,,,,,,,,
"Social Work Education","1998"," "," "," ","8","43","48.84","0",,,,,,,,,,,
"Social Work Education","1999"," "," "," ","11","48","33.33","0",,,,,,,,,,,
"Social Work Education","2000"," "," "," ","12","63","28.57","0",,,,,,,,,,,
"Social Work Education","2001"," "," "," ","9","85","51.76","0",,,,,,,,,,,
"Social Work Education","2002"," "," "," ","35","87","54.02","0",,,,,,,,,,,
"Social Work Education","2003"," "," "," ","44","70","38.57","0",,,,,,,,,,,
"Social Work Education","2004"," "," "," ","84","65","35.38","0",,,,,,,,,,,
"Social Work Education","2005"," "," "," ","91","77","36.36","0",,,,,,,,,,,
"Social Work Education","2006"," "," "," ","157","93","35.48","0",,,,,,,,,,,
"Social Work Education","2007"," "," "," ","206","85","41.18","0",,,,,,,,,,,
"Social Work Education","2008"," "," "," ","427","92","32.61","1.09",,,,,,,,,,,
"Social Work Education","2009","0.202","0.063","0.131","471","95","35.79","0",,,,,,,,,,,
"Social Work Education","2010","0.481","0.447","0.808","638","98","45.92","2.04",,,,,,,,,,,
"Social Work Education","2011","0.507","0.758","0.867","642","96","38.54","0",,,,,,,,,,,
"Social Work Education","2012","0.559","0.676","0.749","668","85","44.71","7.06",,,,,,,,,,,
"Social Work Education","2013","0.532","0.827","1.051","898","79","68.35","3.8",,,,,,,,,,,
"Social Work Education","2014"," "," "," ","714","87","82.76","3.45",,,,,,,,,,,
"Social Work Education","2015"," "," "," ","92","10","100","0",,,,,,,,,,,
"Social Work Research","1996"," "," "," ","12","22","0","4.55",,,,,,,,,,,
"Social Work Research","1997"," "," "," ","21","23","4.35","8.7",,,,,,,,,,,
"Social Work Research","1998"," "," "," ","50","23","4.35","0",,,,,,,,,,,
"Social Work Research","1999","0.516","0.636","0.989","71","23","8.7","0",,,,,,,,,,,
"Social Work Research","2000","0.341","0.703","1.023","113","26","26.92","0",,,,,,,,,,,
"Social Work Research","2001","0.613","0.881","1.113","144","24","4.17","0",,,,,,,,,,,
"Social Work Research","2002","0.595","1.151","1.419","171","23","4.35","0",,,,,,,,,,,
"Social Work Research","2003","0.365","0.529","0.782","162","23","4.35","0",,,,,,,,,,,
"Social Work Research","2004","0.456","0.878","0.891","222","26","11.54","3.85",,,,,,,,,,,
"Social Work Research","2005","0.331","0.66","0.68","285","23","8.7","8.7",,,,,,,,,,,
"Social Work Research","2006","0.412","0.904","1.048","355","22","4.55","4.55",,,,,,,,,,,
"Social Work Research","2007","0.564","1.037","1.158","429","24","12.5","0",,,,,,,,,,,
"Social Work Research","2008","0.583","0.981","0.912","431","33","6.06","9.09",,,,,,,,,,,
"Social Work Research","2009","0.371","0.735","0.915","497","24","20.83","8.33",,,,,,,,,,,
"Social Work Research","2010","0.411","0.757","0.735","557","26","19.23","11.54",,,,,,,,,,,
"Social Work Research","2011","0.439","0.931","0.944","573","27","33.33","40.74",,,,,,,,,,,
"Social Work Research","2012","0.48","1.015","0.815","665","29","34.48","27.59",,,,,,,,,,,
"Social Work Research","2013","0.305","0.699","0.663","586","41","53.66","36.59",,,,,,,,,,,
"Social Work Research","2014"," "," "," ","510","20","90","10",,,,,,,,,,,
"Social Work Research","2015"," "," "," ","29","0","0","0",,,,,,,,,,,
"Social Work and Social Sciences Review","1996"," "," "," ","27","15","73.33","0",,,,,,,,,,,
"Social Work and Social Sciences Review","1997"," "," "," ","31","27","70.37","0",,,,,,,,,,,
"Social Work and Social Sciences Review","1998"," "," "," ","38","12","83.33","0",,,,,,,,,,,
"Social Work and Social Sciences Review","1999","0.101","0","0","47","0","0","0",,,,,,,,,,,
"Social Work and Social Sciences Review","2000","0.105","0.118","0.594","45","25","76","8",,,,,,,,,,,
"Social Work and Social Sciences Review","2001","0.102","0","0","40","21","71.43","0",,,,,,,,,,,
"Social Work and Social Sciences Review","2002","0.224","0.167","0.05","44","25","60","0",,,,,,,,,,,
"Social Work and Social Sciences Review","2003","0.221","0.167","0.106","35","0","0","0",,,,,,,,,,,
"Social Work and Social Sciences Review","2004"," "," "," ","28","23","47.83","0",,,,,,,,,,,
"Social Work and Social Sciences Review","2005"," "," "," ","36","11","45.45","0",,,,,,,,,,,
"Social Work and Social Sciences Review","2006","0.104","0","0","27","0","0","0",,,,,,,,,,,
"Social Work and Social Sciences Review","2007","0.538","0.25","0.104","46","23","60.87","4.35",,,,,,,,,,,
"Social Work and Social Sciences Review","2008","0.134","0.2","0.215","41","4","50","0",,,,,,,,,,,
"Social Work and Social Sciences Review","2009","0.183","0.067","0.05","38","0","0","0",,,,,,,,,,,
"Social Work and Social Sciences Review","2010","0.166","0.2","0.238","37","12","25","41.67",,,,,,,,,,,
"Social Work and Social Sciences Review","2011","0.102","0","0","41","28","71.43","60.71",,,,,,,,,,,
"Social Work and Social Sciences Review","2012","0.116","0.061","0.075","34","6","100","33.33",,,,,,,,,,,
"Social Work and Social Sciences Review","2013","0.167","0.282","0.173","51","14","78.57","0",,,,,,,,,,,
"Social Work and Social Sciences Review","2014"," "," "," ","37","13","100","15.38",,,,,,,,,,,
"Social Work and Social Sciences Review","2015"," "," "," ","1","0","0","0",,,,,,,,,,,
"Social Work in Health Care","1996"," "," "," ","267","55","27.27","20",,,,,,,,,,,
"Social Work in Health Care","1997"," "," "," ","253","71","23.94","15.49",,,,,,,,,,,
"Social Work in Health Care","1998"," "," "," ","245","63","36.51","17.46",,,,,,,,,,,
"Social Work in Health Care","1999","0.221","0.237","0.27","266","47","36.17","17.02",,,,,,,,,,,
"Social Work in Health Care","2000","0.272","0.577","0.497","383","73","24.66","28.77",,,,,,,,,,,
"Social Work in Health Care","2001","0.293","0.439","0.652","383","62","22.58","12.9",,,,,,,,,,,
"Social Work in Health Care","2002","0.209","0.313","0.372","338","44","25","34.09",,,,,,,,,,,
"Social Work in Health Care","2003","0.248","0.46","0.423","418","48","14.58","22.92",,,,,,,,,,,
"Social Work in Health Care","2004","0.25","0.328","0.348","458","57","15.79","12.28",,,,,,,,,,,
"Social Work in Health Care","2005","0.215","0.43","0.419","532","46","21.74","45.65",,,,,,,,,,,
"Social Work in Health Care","2006","0.185","0.364","0.329","509","41","14.63","26.83",,,,,,,,,,,
"Social Work in Health Care","2007","0.263","0.464","0.329","547","66","25.76","21.21",,,,,,,,,,,
"Social Work in Health Care","2008","0.298","0.656","0.531","627","46","17.39","0",,,,,,,,,,,
"Social Work in Health Care","2009","0.263","0.461","0.334","564","63","31.75","0",,,,,,,,,,,
"Social Work in Health Care","2010","0.298","0.929","0.74","726","67","23.88","2.99",,,,,,,,,,,
"Social Work in Health Care","2011","0.274","0.792","0.697","695","60","26.67","3.33",,,,,,,,,,,
"Social Work in Health Care","2012","0.412","0.944","0.806","921","59","37.29","3.39",,,,,,,,,,,
"Social Work in Health Care","2013","0.433","0.951","0.602","937","56","58.93","3.57",,,,,,,,,,,
"Social Work in Health Care","2014"," "," "," ","701","63","98.41","4.76",,,,,,,,,,,
"Social Work in Health Care","2015"," "," "," ","48","5","100","20",,,,,,,,,,,
"Social Work in Mental Health","1996"," "," "," ","0","0","0","0",,,,,,,,,,,
"Social Work in Mental Health","1997"," "," "," ","0","0","0","0",,,,,,,,,,,
"Social Work in Mental Health","1998"," "," "," ","0","0","0","0",,,,,,,,,,,
"Social Work in Mental Health","1999"," "," "," ","0","0","0","0",,,,,,,,,,,
"Social Work in Mental Health","2000"," "," "," ","0","0","0","0",,,,,,,,,,,
"Social Work in Mental Health","2001"," "," "," ","0","0","0","0",,,,,,,,,,,
"Social Work in Mental Health","2002"," "," "," ","0","15","26.67","0",,,,,,,,,,,
"Social Work in Mental Health","2003"," "," "," ","1","21","23.81","0",,,,,,,,,,,
"Social Work in Mental Health","2004"," "," "," ","42","28","10.71","0",,,,,,,,,,,
"Social Work in Mental Health","2005","0.191","0","0","59","25","32","52",,,,,,,,,,,
"Social Work in Mental Health","2006","0.101","0","0","17","11","18.18","45.45",,,,,,,,,,,
"Social Work in Mental Health","2007","0.12","0.093","0.06","24","18","5.56","5.56",,,,,,,,,,,
"Social Work in Mental Health","2008","0.134","0.204","0.156","43","31","48.39","6.45",,,,,,,,,,,
"Social Work in Mental Health","2009","0.152","0.25","0.134","47","43","27.91","0",,,,,,,,,,,
"Social Work in Mental Health","2010","0.179","0.265","0.254","75","34","29.41","0",,,,,,,,,,,
"Social Work in Mental Health","2011","0.172","0.346","0.265","97","33","45.45","6.06",,,,,,,,,,,
"Social Work in Mental Health","2012","0.199","0.348","0.492","93","27","48.15","11.11",,,,,,,,,,,
"Social Work in Mental Health","2013","0.17","0.381","0.264","134","31","67.74","6.45",,,,,,,,,,,
"Social Work in Mental Health","2014"," "," "," ","106","32","93.75","6.25",,,,,,,,,,,
"Social Work in Mental Health","2015"," "," "," ","3","9","88.89","0",,,,,,,,,,,
"Social Work in Public Health","1996"," "," "," ","0","0","0","0",,,,,,,,,,,
"Social Work in Public Health","1997"," "," "," ","0","0","0","0",,,,,,,,,,,
"Social Work in Public Health","1998"," "," "," ","0","0","0","0",,,,,,,,,,,
"Social Work in Public Health","1999","0.126"," "," ","0","0","0","0",,,,,,,,,,,
"Social Work in Public Health","2000","0.111"," "," ","0","0","0","0",,,,,,,,,,,
"Social Work in Public Health","2001","0.121","0.143","0.13","0","0","0","0",,,,,,,,,,,
"Social Work in Public Health","2002","0.219","0.275","0.144","0","0","0","0",,,,,,,,,,,
"Social Work in Public Health","2003","0.16","0.236","0.156","0","0","0","0",,,,,,,,,,,
"Social Work in Public Health","2004","0.207","0.257","0.221","0","0","0","0",,,,,,,,,,,
"Social Work in Public Health","2005","0.166","0.267","0.171","0","0","0","0",,,,,,,,,,,
"Social Work in Public Health","2006","0.212","0.379","0.295","0","0","0","0",,,,,,,,,,,
"Social Work in Public Health","2007","0.15","0.224","0.208","0","0","0","0",,,,,,,,,,,
"Social Work in Public Health","2008","0.111","0.145","0.134","1","44","43.18","45.45",,,,,,,,,,,
"Social Work in Public Health","2009","0.212","0.26","0.417","9","45","33.33","44.44",,,,,,,,,,,
"Social Work in Public Health","2010","0.207","0.374","0.283","42","38","26.32","10.53",,,,,,,,,,,
"Social Work in Public Health","2011","0.167","0.336","0.187","46","50","44","6",,,,,,,,,,,
"Social Work in Public Health","2012","0.234","0.374","0.363","67","44","56.82","13.64",,,,,,,,,,,
"Social Work in Public Health","2013","0.305","0.62","0.539","123","57","71.93","10.53",,,,,,,,,,,
"Social Work in Public Health","2014"," "," "," ","143","72","91.67","2.78",,,,,,,,,,,
"Social Work in Public Health","2015"," "," "," ","5","0","0","0",,,,,,,,,,,
