"Journal of Progressive Human Services","2011","0.298","0.5","0.861","63","13","76.92","0",,,,,,,,,,,
"Journal of Progressive Human Services","2012","0.219","0.375","0.462","98","19","63.16","0",,,,,,,,,,,
"Journal of Progressive Human Services","2013","0.161","0.357","0.591","110","26","92.31","0",,,,,,,,,,,
"Journal of Progressive Human Services","2014"," "," "," ","62","13","92.31","0",,,,,,,,,,,
"Journal of Progressive Human Services","2015"," "," "," ","3","5","100","0",,,,,,,,,,,
"Journal of Psychosocial Oncology","1996"," "," "," ","307","25","20","24",,,,,,,,,,,
"Journal of Psychosocial Oncology","1997"," "," "," ","384","19","5.26","42.11",,,,,,,,,,,
"Journal of Psychosocial Oncology","1998"," "," "," ","363","10","0","0",,,,,,,,,,,
"Journal of Psychosocial Oncology","1999","0.431","1.087","0.827","451","24","4.17","20.83",,,,,,,,,,,
"Journal of Psychosocial Oncology","2000","0.295","0.686","0.382","475","25","24","32",,,,,,,,,,,
"Journal of Psychosocial Oncology","2001","0.236","0.519","0.493","441","24","29.17","25",,,,,,,,,,,
"Journal of Psychosocial Oncology","2002","0.318","0.738","0.649","467","21","19.05","4.76",,,,,,,,,,,
"Journal of Psychosocial Oncology","2003","0.433","0.804","0.523","538","19","5.26","63.16",,,,,,,,,,,
"Journal of Psychosocial Oncology","2004","0.29","0.737","0.382","536","23","8.7","30.43",,,,,,,,,,,
"Journal of Psychosocial Oncology","2005","0.303","0.656","0.498","572","23","0","13.04",,,,,,,,,,,
"Journal of Psychosocial Oncology","2006","0.288","0.538","0.345","585","28","3.57","7.14",,,,,,,,,,,
"Journal of Psychosocial Oncology","2007","0.305","0.556","0.211","645","34","0","8.82",,,,,,,,,,,
"Journal of Psychosocial Oncology","2008","0.391","0.843","0.396","618","21","0","4.76",,,,,,,,,,,
"Journal of Psychosocial Oncology","2009","0.505","1.146","0.495","648","23","8.7","13.04",,,,,,,,,,,
"Journal of Psychosocial Oncology","2010","0.514","1.295","0.652","659","43","11.63","6.98",,,,,,,,,,,
"Journal of Psychosocial Oncology","2011","0.677","1.341","0.603","709","42","11.9","9.52",,,,,,,,,,,
"Journal of Psychosocial Oncology","2012","0.579","1.387","0.721","804","41","19.51","19.51",,,,,,,,,,,
"Journal of Psychosocial Oncology","2013","0.685","1.355","0.67","827","41","48.78","2.44",,,,,,,,,,,
"Journal of Psychosocial Oncology","2014"," "," "," ","666","42","83.33","2.38",,,,,,,,,,,
"Journal of Psychosocial Oncology","2015"," "," "," ","41","0","0","0",,,,,,,,,,,
"Journal of Technology in Human Services","1996"," "," "," ","0","24","54.17","0",,,,,,,,,,,
"Journal of Technology in Human Services","1997"," "," "," ","0","18","55.56","0",,,,,,,,,,,
"Journal of Technology in Human Services","1998"," "," "," ","9","28","25","0",,,,,,,,,,,
"Journal of Technology in Human Services","1999","0.193","0.148","0.411","11","17","11.76","0",,,,,,,,,,,
"Journal of Technology in Human Services","2000","0.241","0.302","0.584","31","21","23.81","0",,,,,,,,,,,
"Journal of Technology in Human Services","2001","0.323","0.304","0.546","34","24","8.33","0",,,,,,,,,,,
"Journal of Technology in Human Services","2002","0.178","0.164","0.119","34","34","11.76","26.47",,,,,,,,,,,
"Journal of Technology in Human Services","2003","0.251","0.37","0.452","58","24","16.67","45.83",,,,,,,,,,,
"Journal of Technology in Human Services","2004","0.228","0.305","0.233","65","13","7.69","30.77",,,,,,,,,,,
"Journal of Technology in Human Services","2005","0.256","0.292","0.426","69","18","0","88.89",,,,,,,,,,,
"Journal of Technology in Human Services","2006","0.216","0.275","0.542","82","20","5","65",,,,,,,,,,,
"Journal of Technology in Human Services","2007","0.21","0.204","0.664","84","27","18.52","11.11",,,,,,,,,,,
"Journal of Technology in Human Services","2008","0.263","0.322","0.294","93","25","12","8",,,,,,,,,,,
"Journal of Technology in Human Services","2009","0.309","0.788","0.604","154","22","22.73","4.55",,,,,,,,,,,
"Journal of Technology in Human Services","2010","0.363","0.848","0.718","182","20","30","5",,,,,,,,,,,
"Journal of Technology in Human Services","2011","0.607","1.381","0.77","215","19","26.32","10.53",,,,,,,,,,,
"Journal of Technology in Human Services","2012","0.186","0.414","0.364","190","29","58.62","3.45",,,,,,,,,,,
"Journal of Technology in Human Services","2013","0.284","0.696","0.66","319","23","78.26","4.35",,,,,,,,,,,
"Journal of Technology in Human Services","2014"," "," "," ","276","22","100","0",,,,,,,,,,,
"Journal of Technology in Human Services","2015"," "," "," ","17","0","0","0",,,,,,,,,,,

"© 2015 Elsevier B.V. All rights reserved. Scopus ® is a registered trademark of Elsevier Properties S.A., used under license."
