"Journal of Social Work","2012","1.137","1.364","1.599","293","32","34.38","3.12",,,,,,,,,,,
"Journal of Social Work","2013","0.66","1.013","1.246","334","31","58.06","6.45",,,,,,,,,,,
"Journal of Social Work","2014"," "," "," ","302","33","81.82","3.03",,,,,,,,,,,
"Journal of Social Work","2015"," "," "," ","26","0","0","0",,,,,,,,,,,
"Journal of Social Work Education","1996"," "," "," ","94","31","3.23","0",,,,,,,,,,,
"Journal of Social Work Education","1997"," "," "," ","71","88","54.55","0",,,,,,,,,,,
"Journal of Social Work Education","1998"," "," "," ","107","79","58.23","0",,,,,,,,,,,
"Journal of Social Work Education","1999","0.258","0.2","1.171","211","131","71.76","0",,,,,,,,,,,
"Journal of Social Work Education","2000","0.39","0.359","1.72","208","151","71.52","0",,,,,,,,,,,
"Journal of Social Work Education","2001","0.265","0.375","0.975","201","160","77.5","0",,,,,,,,,,,
"Journal of Social Work Education","2002","0.513","0.707","1.313","207","104","70.19","1.92",,,,,,,,,,,
"Journal of Social Work Education","2003","0.363","0.517","1.119","247","89","65.17","10.11",,,,,,,,,,,
"Journal of Social Work Education","2004","0.307","0.446","0.905","247","45","35.56","28.89",,,,,,,,,,,
"Journal of Social Work Education","2005","0.397","0.889","1.504","497","70","51.43","31.43",,,,,,,,,,,
"Journal of Social Work Education","2006","0.488","0.761","1.123","637","55","29.09","9.09",,,,,,,,,,,
"Journal of Social Work Education","2007","0.526","0.515","0.7","635","35","11.43","22.86",,,,,,,,,,,
"Journal of Social Work Education","2008","0.559","0.931","1.322","696","51","17.65","9.8",,,,,,,,,,,
"Journal of Social Work Education","2009","0.53","0.723","0.98","660","35","14.29","5.71",,,,,,,,,,,
"Journal of Social Work Education","2010","0.597","0.99","1.205","742","39","38.46","5.13",,,,,,,,,,,
"Journal of Social Work Education","2011","0.62","0.99","1.495","907","40","7.5","25",,,,,,,,,,,
"Journal of Social Work Education","2012","0.667","1.104","1.366","980","52","57.69","17.31",,,,,,,,,,,
"Journal of Social Work Education","2013","0.595","0.896","1.228","1165","59","44.07","18.64",,,,,,,,,,,
"Journal of Social Work Education","2014"," "," "," ","759","46","95.65","4.35",,,,,,,,,,,
"Journal of Social Work Education","2015"," "," "," ","82","16","100","6.25",,,,,,,,,,,
"Journal of Social Work Practice","1996"," "," "," ","10","24","62.5","0",,,,,,,,,,,
"Journal of Social Work Practice","1997"," "," "," ","10","21","71.43","0",,,,,,,,,,,
"Journal of Social Work Practice","1998"," "," "," ","8","30","53.33","0",,,,,,,,,,,
"Journal of Social Work Practice","1999","0.19","0.122","0.46","18","25","52","0",,,,,,,,,,,
"Journal of Social Work Practice","2000","0.142","0.106","0.345","21","18","33.33","0",,,,,,,,,,,
"Journal of Social Work Practice","2001","0.14","0.16","0.566","19","18","27.78","0",,,,,,,,,,,
"Journal of Social Work Practice","2002","0.189","0.238","0.852","33","27","29.63","7.41",,,,,,,,,,,
"Journal of Social Work Practice","2003","0.216","0.279","0.705","29","22","45.45","54.55",,,,,,,,,,,
"Journal of Social Work Practice","2004","0.127","0.089","0.201","34","38","36.84","65.79",,,,,,,,,,,
"Journal of Social Work Practice","2005","0.147","0.14","0.451","59","32","43.75","0",,,,,,,,,,,
"Journal of Social Work Practice","2006","0.242","0.367","0.514","70","34","35.29","11.76",,,,,,,,,,,
"Journal of Social Work Practice","2007","0.171","0.176","0.293","93","44","40.91","15.91",,,,,,,,,,,
"Journal of Social Work Practice","2008","0.231","0.28","0.366","118","37","43.24","27.03",,,,,,,,,,,
"Journal of Social Work Practice","2009","0.291","0.312","0.513","120","40","35","0",,,,,,,,,,,
"Journal of Social Work Practice","2010","0.218","0.218","0.345","160","44","47.73","0",,,,,,,,,,,
"Journal of Social Work Practice","2011","0.337","0.5","0.509","194","42","52.38","4.76",,,,,,,,,,,
"Journal of Social Work Practice","2012","0.52","0.554","0.936","222","33","63.64","3.03",,,,,,,,,,,
"Journal of Social Work Practice","2013","0.308","0.449","0.439","256","33","75.76","3.03",,,,,,,,,,,
"Journal of Social Work Practice","2014"," "," "," ","176","47","93.62","2.13",,,,,,,,,,,
"Journal of Social Work Practice","2015"," "," "," ","15","3","100","0",,,,,,,,,,,
"Journal of Social Work Practice in the Addictions","1996"," "," "," ","0","0","0","0",,,,,,,,,,,
"Journal of Social Work Practice in the Addictions","1997"," "," "," ","0","0","0","0",,,,,,,,,,,
"Journal of Social Work Practice in the Addictions","1998"," "," "," ","0","0","0","0",,,,,,,,,,,
"Journal of Social Work Practice in the Addictions","1999"," "," "," ","0","0","0","0",,,,,,,,,,,
"Journal of Social Work Practice in the Addictions","2000"," "," "," ","0","0","0","0",,,,,,,,,,,
"Journal of Social Work Practice in the Addictions","2001"," "," "," ","0","39","38.46","0",,,,,,,,,,,
"Journal of Social Work Practice in the Addictions","2002"," "," "," ","3","27","44.44","0",,,,,,,,,,,
"Journal of Social Work Practice in the Addictions","2003"," "," "," ","8","32","40.63","0",,,,,,,,,,,
"Journal of Social Work Practice in the Addictions","2004"," "," "," ","9","29","48.28","0",,,,,,,,,,,
"Journal of Social Work Practice in the Addictions","2005"," "," "," ","20","28","35.71","0",,,,,,,,,,,
"Journal of Social Work Practice in the Addictions","2006"," "," "," ","48","35","42.86","28.57",,,,,,,,,,,
"Journal of Social Work Practice in the Addictions","2007","0.125","0.136","0.176","57","23","39.13","0",,,,,,,,,,,
"Journal of Social Work Practice in the Addictions","2008","0.165","0.257","0.433","75","48","39.58","0",,,,,,,,,,,
"Journal of Social Work Practice in the Addictions","2009","0.163","0.231","0.147","89","37","43.24","0",,,,,,,,,,,
"Journal of Social Work Practice in the Addictions","2010","0.184","0.387","0.268","104","36","47.22","0",,,,,,,,,,,
"Journal of Social Work Practice in the Addictions","2011","0.285","0.589","0.412","140","35","48.57","0",,,,,,,,,,,
"Journal of Social Work Practice in the Addictions","2012","0.29","0.638","0.598","152","29","55.17","0",,,,,,,,,,,
"Journal of Social Work Practice in the Addictions","2013","0.201","0.39","0.286","169","28","82.14","3.57",,,,,,,,,,,
"Journal of Social Work Practice in the Addictions","2014"," "," "," ","187","30","90","0",,,,,,,,,,,
"Journal of Social Work Practice in the Addictions","2015"," "," "," ","11","0","0","0",,,,,,,,,,,
"Journal of Social Work in Disability and Rehabilitation","1996"," "," "," ","0","0","0","0",,,,,,,,,,,
"Journal of Social Work in Disability and Rehabilitation","1997"," "," "," ","0","0","0","0",,,,,,,,,,,
"Journal of Social Work in Disability and Rehabilitation","1998"," "," "," ","0","0","0","0",,,,,,,,,,,
"Journal of Social Work in Disability and Rehabilitation","1999"," "," "," ","0","0","0","0",,,,,,,,,,,
"Journal of Social Work in Disability and Rehabilitation","2000"," "," "," ","0","0","0","0",,,,,,,,,,,
"Journal of Social Work in Disability and Rehabilitation","2001"," "," "," ","0","0","0","0",,,,,,,,,,,
"Journal of Social Work in Disability and Rehabilitation","2002"," "," "," ","0","34","50","0",,,,,,,,,,,
"Journal of Social Work in Disability and Rehabilitation","2003"," "," "," ","0","22","54.55","0",,,,,,,,,,,
"Journal of Social Work in Disability and Rehabilitation","2004"," "," "," ","4","26","50","0",,,,,,,,,,,
"Journal of Social Work in Disability and Rehabilitation","2005"," "," "," ","6","14","21.43","0",,,,,,,,,,,
"Journal of Social Work in Disability and Rehabilitation","2006"," "," "," ","8","23","26.09","26.09",,,,,,,,,,,
"Journal of Social Work in Disability and Rehabilitation","2007","0.129","0.045","0.007","14","23","26.09","0",,,,,,,,,,,
"Journal of Social Work in Disability and Rehabilitation","2008","0.132","0.136","0.044","26","16","18.75","0",,,,,,,,,,,
"Journal of Social Work in Disability and Rehabilitation","2009","0.113","0.153","0.281","22","15","33.33","0",,,,,,,,,,,
"Journal of Social Work in Disability and Rehabilitation","2010","0.281","0.471","0.471","61","18","22.22","0",,,,,,,,,,,
"Journal of Social Work in Disability and Rehabilitation","2011","0.164","0.304","0.19","41","17","29.41","11.76",,,,,,,,,,,
"Journal of Social Work in Disability and Rehabilitation","2012","0.223","0.511","0.346","67","16","43.75","0",,,,,,,,,,,
"Journal of Social Work in Disability and Rehabilitation","2013","0.179","0.408","0.308","80","19","89.47","0",,,,,,,,,,,
"Journal of Social Work in Disability and Rehabilitation","2014"," "," "," ","67","19","100","0",,,,,,,,,,,
"Journal of Social Work in Disability and Rehabilitation","2015"," "," "," ","8","0","0","0",,,,,,,,,,,
"Journal of Social Work in End-of-Life and Palliative Care","1996"," "," "," ","0","0","0","0",,,,,,,,,,,
"Journal of Social Work in End-of-Life and Palliative Care","1997"," "," "," ","0","0","0","0",,,,,,,,,,,
"Journal of Social Work in End-of-Life and Palliative Care","1998"," "," "," ","0","0","0","0",,,,,,,,,,,
"Journal of Social Work in End-of-Life and Palliative Care","1999"," "," "," ","0","0","0","0",,,,,,,,,,,
"Journal of Social Work in End-of-Life and Palliative Care","2000"," "," "," ","0","0","0","0",,,,,,,,,,,
"Journal of Social Work in End-of-Life and Palliative Care","2001"," "," "," ","0","0","0","0",,,,,,,,,,,
"Journal of Social Work in End-of-Life and Palliative Care","2002"," "," "," ","0","0","0","0",,,,,,,,,,,
"Journal of Social Work in End-of-Life and Palliative Care","2003"," "," "," ","0","0","0","0",,,,,,,,,,,
"Journal of Social Work in End-of-Life and Palliative Care","2004"," "," "," ","0","0","0","0",,,,,,,,,,,
"Journal of Social Work in End-of-Life and Palliative Care","2005"," "," "," ","0","20","25","10",,,,,,,,,,,
"Journal of Social Work in End-of-Life and Palliative Care","2006","0.184"," "," ","12","32","37.5","28.12",,,,,,,,,,,
"Journal of Social Work in End-of-Life and Palliative Care","2007","0.248","0.111","0.073","25","34","61.76","0",,,,,,,,,,,
"Journal of Social Work in End-of-Life and Palliative Care","2008","0.317","0.167","0.231","48","34","44.12","14.71",,,,,,,,,,,
"Journal of Social Work in End-of-Life and Palliative Care","2009","0.238","0.5","0.327","59","18","44.44","5.56",,,,,,,,,,,
"Journal of Social Work in End-of-Life and Palliative Care","2010","0.199","0.42","0.266","68","19","47.37","15.79",,,,,,,,,,,
"Journal of Social Work in End-of-Life and Palliative Care","2011","0.285","0.636","0.36","105","31","41.94","3.23",,,,,,,,,,,
"Journal of Social Work in End-of-Life and Palliative Care","2012","0.285","0.596","0.38","120","28","46.43","3.57",,,,,,,,,,,
"Journal of Social Work in End-of-Life and Palliative Care","2013","0.382","0.891","0.73","137","30","63.33","0",,,,,,,,,,,
"Journal of Social Work in End-of-Life and Palliative Care","2014"," "," "," ","150","29","93.1","0",,,,,,,,,,,
"Journal of Social Work in End-of-Life and Palliative Care","2015"," "," "," ","8","0","0","0",,,,,,,,,,,
"Journal of Teaching in Social Work","1996"," "," "," ","16","10","40","0",,,,,,,,,,,
"Journal of Teaching in Social Work","1997"," "," "," ","16","39","58.97","0",,,,,,,,,,,
"Journal of Teaching in Social Work","1998"," "," "," ","32","16","12.5","0",,,,,,,,,,,
"Journal of Teaching in Social Work","1999"," "," "," ","29","38","42.11","0",,,,,,,,,,,
"Journal of Teaching in Social Work","2000"," "," "," ","31","27","25.93","0",,,,,,,,,,,
"Journal of Teaching in Social Work","2001"," "," "," ","48","31","29.03","0",,,,,,,,,,,
"Journal of Teaching in Social Work","2002"," "," "," ","42","30","20","0",,,,,,,,,,,
"Journal of Teaching in Social Work","2003"," "," "," ","37","33","30.3","0",,,,,,,,,,,
"Journal of Teaching in Social Work","2004"," "," "," ","60","28","17.86","0",,,,,,,,,,,
"Journal of Teaching in Social Work","2005"," "," "," ","55","26","26.92","0",,,,,,,,,,,
"Journal of Teaching in Social Work","2006"," "," "," ","132","27","3.7","3.7",,,,,,,,,,,
"Journal of Teaching in Social Work","2007","0.107","0.037","0.154","119","38","23.68","13.16",,,,,,,,,,,
"Journal of Teaching in Social Work","2008","0.151","0.167","0.263","166","30","40","0",,,,,,,,,,,
"Journal of Teaching in Social Work","2009","0.139","0.157","0.43","156","36","36.11","5.56",,,,,,,,,,,
"Journal of Teaching in Social Work","2010","0.204","0.221","0.344","177","38","31.58","5.26",,,,,,,,,,,
"Journal of Teaching in Social Work","2011","0.271","0.365","0.642","256","51","43.14","0",,,,,,,,,,,
"Journal of Teaching in Social Work","2012","0.393","0.549","0.893","264","39","61.54","2.56",,,,,,,,,,,
"Journal of Teaching in Social Work","2013","0.306","0.439","0.583","286","43","72.09","9.3",,,,,,,,,,,
"Journal of Teaching in Social Work","2014"," "," "," ","324","38","92.11","0",,,,,,,,,,,
"Journal of Teaching in Social Work","2015"," "," "," ","21","0","0","0",,,,,,,,,,,
"Psychoanalytic Social Work","1996"," "," "," ","0","0","0","0",,,,,,,,,,,
"Psychoanalytic Social Work","1997"," "," "," ","0","0","0","0",,,,,,,,,,,
"Psychoanalytic Social Work","1998"," "," "," ","0","0","0","0",,,,,,,,,,,
"Psychoanalytic Social Work","1999"," "," "," ","0","25","64","0",,,,,,,,,,,
"Psychoanalytic Social Work","2000"," "," "," ","0","22","59.09","0",,,,,,,,,,,
"Psychoanalytic Social Work","2001"," "," "," ","2","21","47.62","0",,,,,,,,,,,
"Psychoanalytic Social Work","2002"," "," "," ","5","17","52.94","0",,,,,,,,,,,
"Psychoanalytic Social Work","2003"," "," "," ","5","14","35.71","0",,,,,,,,,,,
"Psychoanalytic Social Work","2004"," "," "," ","7","16","56.25","0",,,,,,,,,,,
"Psychoanalytic Social Work","2005"," "," "," ","17","11","45.45","18.18",,,,,,,,,,,
"Psychoanalytic Social Work","2006","0.104","0","0","18","19","63.16","15.79",,,,,,,,,,,
"Psychoanalytic Social Work","2007","0.122","0.059","0.326","20","13","46.15","0",,,,,,,,,,,
"Psychoanalytic Social Work","2008","0.111","0.04","0.048","17","13","84.62","0",,,,,,,,,,,
"Psychoanalytic Social Work","2009","0.103","0.071","0.09","17","13","69.23","7.69",,,,,,,,,,,
"Psychoanalytic Social Work","2010","0.112","0.077","0.153","25","14","78.57","7.14",,,,,,,,,,,
"Psychoanalytic Social Work","2011","0.105","0.038","0.043","27","14","71.43","21.43",,,,,,,,,,,
"Psychoanalytic Social Work","2012","0.107","0.074","0.185","23","12","58.33","8.33",,,,,,,,,,,
"Psychoanalytic Social Work","2013","0.128","0.143","0.073","29","9","88.89","33.33",,,,,,,,,,,
"Psychoanalytic Social Work","2014"," "," "," ","28","14","100","0",,,,,,,,,,,
"Psychoanalytic Social Work","2015"," "," "," ","1","0","0","0",,,,,,,,,,,
"Qualitative Social Work","1996"," "," "," ","0","0","0","0",,,,,,,,,,,
"Qualitative Social Work","1997"," "," "," ","0","0","0","0",,,,,,,,,,,
"Qualitative Social Work","1998"," "," "," ","0","0","0","0",,,,,,,,,,,
"Qualitative Social Work","1999"," "," "," ","0","0","0","0",,,,,,,,,,,
"Qualitative Social Work","2000"," "," "," ","0","0","0","0",,,,,,,,,,,
"Qualitative Social Work","2001"," "," "," ","0","0","0","0",,,,,,,,,,,
"Qualitative Social Work","2002"," "," "," ","0","10","30","0",,,,,,,,,,,
"Qualitative Social Work","2003"," "," "," ","1","0","0","0",,,,,,,,,,,
"Qualitative Social Work","2004"," "," "," ","6","34","23.53","0",,,,,,,,,,,
"Qualitative Social Work","2005"," "," "," ","20","30","16.67","0",,,,,,,,,,,
"Qualitative Social Work","2006"," "," "," ","40","31","25.81","0",,,,,,,,,,,
"Qualitative Social Work","2007"," "," "," ","49","34","23.53","2.94",,,,,,,,,,,
"Qualitative Social Work","2008","0.136","0.167","0.353","115","36","36.11","0",,,,,,,,,,,
"Qualitative Social Work","2009","0.2","0.313","0.535","138","36","27.78","0",,,,,,,,,,,
"Qualitative Social Work","2010","0.445","0.554","0.556","182","42","30.95","4.76",,,,,,,,,,,
"Qualitative Social Work","2011","0.279","0.709","0.792","253","34","23.53","2.94",,,,,,,,,,,
"Qualitative Social Work","2012","0.45","0.795","0.802","300","42","30.95","0",,,,,,,,,,,
"Qualitative Social Work","2013","0.471","0.957","1.054","401","53","62.26","5.66",,,,,,,,,,,
"Qualitative Social Work","2014"," "," "," ","367","58","86.21","1.72",,,,,,,,,,,
"Qualitative Social Work","2015"," "," "," ","39","9","100","0",,,,,,,,,,,

"© 2015 Elsevier B.V. All rights reserved. Scopus ® is a registered trademark of Elsevier Properties S.A., used under license."
